Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code,Cuisine
0SqFgkdmfNWj9iUQgfghEA,Veronica's Kitchen,Front St & Pine St,"{'latitude': 40.7056045963693, 'longitude': -74.0064248767212}",164,4.0,10005,indian
hXqrA_Z3jZ8Q1O6ZehWSwQ,Sami's Kabab House,35-57 Crescent St,"{'latitude': 40.75842829623015, 'longitude': -73.932968}",519,4.5,11106,indian
XUataECnaOfdo4a87NqEFg,Samudra,75-18 37th Ave,"{'latitude': 40.7490953, 'longitude': -73.8903772}",623,4.0,11372,indian
qTJvCBgticMA-opC6P6yzg,Rang,11-03 44th Ave,"{'latitude': 40.7500749267213, 'longitude': -73.94893907411615}",6,4.5,11101,indian
ogEtpbCgxv38PyB3ebivqQ,Yaar Indian Restaurant,22-55 31st St,"{'latitude': 40.774803026853, 'longitude': -73.9120166023413}",442,4.5,11105,indian
7G-Ud62Mpi-YhEjQOjCHhg,Cumin N Eat,700 Plaza Dr,"{'latitude': 40.785867, 'longitude': -74.044791}",150,4.5,07094,indian
3N3XesISm5tg_nsjL10eFA,Chapati House,3153 Broadway,"{'latitude': 40.814613, 'longitude': -73.95959}",233,4.0,10027,indian
bB74yGzEa3N3k4YYU2rcXQ,Tong,37-08 73rd St,"{'latitude': 40.748542632468485, 'longitude': -73.89288446952933}",55,5.0,11372,indian
L6DAp6L1ZJKeeDN2PwoOLQ,Adel's Famous Halal Food,49th & 6th,"{'latitude': 40.75927857933082, 'longitude': -73.98087907274463}",469,4.5,10019,indian
llzZ19xTIrueN5XBZi4zWg,Indian King Biryani House,140 Broadway,"{'latitude': 40.70869096741939, 'longitude': -74.01009824532372}",76,4.0,10005,indian
o1odYIRiARdSTRsRI776Fg,Bombay Grill House,1015 Manhattan Ave,"{'latitude': 40.73359, 'longitude': -73.95498}",6,5.0,11222,indian
8Bgscm9qOB6t9_1-n_BVWg,chefs kitchen,109 Locust Ave,"{'latitude': 40.85357, 'longitude': -74.11091}",22,4.5,07057,indian
RZQDDJBb7X417wcobUyv0g,London Tandoori,524 Metropolitan Ave,"{'latitude': 40.713843, 'longitude': -73.951128}",33,3.5,11211,indian
YfWBNXjV8OVOCxLfAtp6XA,Seven Valleys,936 Washington St,"{'latitude': 40.74845, 'longitude': -74.0278699}",160,4.5,07030,indian
GbBmq42FMVX5dOteBm9mvw,Hot Breads,134 Lexington Ave,"{'latitude': 40.7431564331055, 'longitude': -73.9824066162109}",2,4.5,10016,indian
gJSX5IDyhjeMjz9IS2DIwQ,Veggie Heaven,473 Cedar Ln,"{'latitude': 40.889845, 'longitude': -74.023091}",554,4.5,07666,indian
fjjzAn0j6zCs2SNViuNfwQ,Kailash Parbat,99 Lexington Ave,"{'latitude': 40.74206, 'longitude': -73.98273}",365,3.5,10016,indian
79tuTkX_lPft7hMxFVjENg,Mint Heights - Fort Greene,368 Myrtle Ave,"{'latitude': 40.693045, 'longitude': -73.971443}",3,4.5,11205,indian
-jSxoTeK6DXEqtEhlj2YFw,Faith's Halal Food,7TH And 8th Ave,"{'latitude': 40.7533527777398, 'longitude': -73.9900875091553}",3,4.0,10001,indian
6LJl5ZhPMmGZ5F1oe-6kEw,Le Botaniste,666 Third Ave,"{'latitude': 40.75119, 'longitude': -73.97436}",119,4.5,10017,indian
yFub1BhKEP-W-_ZM3_nJoQ,Bodhi Kosher Vegetarian Restaurant,77 Mulberry St,"{'latitude': 40.71641, 'longitude': -73.99931}",513,4.5,10013,indian
BSZ68sheaUGhOIZvaFa-WA,de tandoori knight,353 Broadway,"{'latitude': 40.707853645213426, 'longitude': -73.9556597}",17,4.5,11211,indian
S0naNES84cWfTU1414S2Eg,Asya Indian Kitchen,479 Bergen St,"{'latitude': 40.68087, 'longitude': -73.97463}",11,4.5,11217,indian
TcuWyuZAORVnQBPCMNbTgw,Beyond Sushi,62 W 56th St,"{'latitude': 40.76331, 'longitude': -73.97717}",810,4.5,10019,indian
ml3ASw5_B5XLnd9kE8xx3g,Salt & Pepper,139 W 33rd St,"{'latitude': 40.7498789, 'longitude': -73.9900547}",99,3.0,10001,indian
3-XEEsyymdOo4NjDL7bQxw,Sami's Kabab House,47-38 Vernon Blvd,"{'latitude': 40.744444682981296, 'longitude': -73.95368408642591}",44,4.5,11101,indian
_kaQarBVxm8rHnyeFlCwTQ,Cafe 22,5 Times Sq,"{'latitude': 40.75599, 'longitude': -73.98724}",15,4.0,10036,indian
K7u5sEQW1LcIJxjpUS1STg,Chicken Tikka Masala,134 E 27th St,"{'latitude': 40.7419917609026, 'longitude': -73.9828405156732}",1,5.0,10016,indian
sQ_L8O9WMU4apxSTVa9JKg,Agra Taj Mahal,1005 Manhattan Ave,"{'latitude': 40.7332729, 'longitude': -73.9550299}",158,3.5,11222,indian
fKsGFEKMD0e39B7SW-G8xw,Fahima Halal,Corner Of 47th And 3rd,"{'latitude': 40.75394, 'longitude': -73.97214}",8,4.5,10036,indian
vksCRTDJO6ZrM_JFRxnG9w,Desi Junction,688 10th Ave,"{'latitude': 40.763465, 'longitude': -73.992317}",4,3.5,10019,indian
wzbta6vcz3YNLZDhgrzy1w,Sip Sak,928 2nd Ave,"{'latitude': 40.75434, 'longitude': -73.96851}",427,3.5,10022,indian
b1_E7HffjgCEMGetIDn1uw,Bombay Curry Co.,48 W 27th St,"{'latitude': 40.744952, 'longitude': -73.990392}",1,5.0,10001,indian
3PabSEZ2ESexVFZznyozVw,Delice & Sarrasin,20 Christopher St,"{'latitude': 40.73377, 'longitude': -74.00065}",520,4.0,10014,indian
eTe0fY7PUIKuxgSdxgkD_A,Silli Point Indian Fusion,629 Palisade Ave,"{'latitude': 40.82439932623717, 'longitude': -73.98454408544258}",336,4.0,07010,indian
HM7Mz6Hpxts58JJP7qELNQ,Eggmania,14 Liberty Ave,"{'latitude': 40.7360784317498, 'longitude': -74.0648451989719}",327,4.0,07306,indian
T7pKLcv4lr4zysS4uXbEjA,Achar,1365 1st Ave,"{'latitude': 40.76882440000003, 'longitude': -73.95556522009724}",9,3.5,10021,indian
xemN4tP9RlK5c-yUT-M71Q,Mamasita Bar & Grill,818 10th Ave,"{'latitude': 40.76733, 'longitude': -73.98945}",1514,4.0,10019,indian
2YufTvP05BC9VORwAcOl_g,Desi BBQ Halal,36-02 Steinway St,"{'latitude': 40.7535956, 'longitude': -73.9237429}",52,4.5,11101,indian
80u4xIY1kp_25AUh9BW0Bw,Kanan Indian Restaurant,452 3rd Ave,"{'latitude': 40.6716593194782, 'longitude': -73.9908374121948}",150,4.0,11215,indian
zGa3GrjdAQLm2l40SPD8CA,Garam Masala,1819 Palmetto St,"{'latitude': 40.703375, 'longitude': -73.90747}",99,4.0,11385,indian
ik7LcD1fkzVbVQ6Sntd4LA,Indian Spice,351 7th Ave,"{'latitude': 40.6660303077582, 'longitude': -73.9819402992725}",173,4.0,11215,indian
4x4M_p_b8GvLkc4fe00GHA,Biryani House Cart,140 Broadway,"{'latitude': 40.70865, 'longitude': -74.01011}",167,4.0,10005,indian
upaVTWhLsxcu1HXqN8iHVQ,Ladybird,111 East 7th St,"{'latitude': 40.726769311104, 'longitude': -73.9847712789363}",446,4.0,10009,indian
mc9lvusD4Na-KXT2z4ulzQ,Dosa Hutt,45-63 Bowne St,"{'latitude': 40.752519194455466, 'longitude': -73.81675793707946}",237,4.5,11355,indian
tgvibHhySfASSEqJbScCiQ,Nurlan Uyghur Restaurant,43-39 Main St,"{'latitude': 40.751702, 'longitude': -73.825982}",102,4.5,11355,indian
o5sUOmtzcHAeSWtUuFJ00g,Anjappar Chettinad Restaurant,116 Lexington Ave,"{'latitude': 40.742603, 'longitude': -73.982795}",372,3.0,10016,indian
7BGZy4-qt7LlIjgEaYzDdw,Zalim Foods,3 E Palisade Ave,"{'latitude': 40.894242, 'longitude': -73.974872}",1,5.0,07631,indian
KJNXC2NtxRPeu_nkk1PC4A,Punda Tibetan Restaurant,3935 47th Ave,"{'latitude': 40.74209, 'longitude': -73.92516}",77,4.0,11104,indian
Bft47FX6dorGwlUypMrG2w,Merit Kabab Palace,37-67 74th St,"{'latitude': 40.74711, 'longitude': -73.8912299}",121,4.0,11372,indian
qL5SIZRFDfNO-L_HLeuvPQ,Curry In Handi,443 Bushwick Ave,"{'latitude': 40.7023348786146, 'longitude': -73.9369236}",12,4.5,11206,indian
PQOmBOFXF9FQNhOMEdrhSg,LHASA Tibetan Restaurant,177 1st Ave,"{'latitude': 40.729355, 'longitude': -73.984263}",76,4.5,10003,indian
HY7Hx-z5lq1vAacDwYBfoA,Diwan Grill Indian Cuisine,678 Franklin Ave,"{'latitude': 40.675363, 'longitude': -73.956548}",123,4.5,11238,indian
jUkSkpxsJxiTa5C-H5pnyw,Tikka N Talk,70-11 Austin St,"{'latitude': 40.72097, 'longitude': -73.84639}",119,4.5,11375,indian
BNdEbtO1rjCulgqK3zDnyQ,Flavors of India,44-27 Kissena Blvd,"{'latitude': 40.7534816, 'longitude': -73.8220844}",191,3.5,11355,indian
IPObt34MFs_Icr83NE7RFQ,Indo Pak Halal Restaurant,2173 2nd Ave,"{'latitude': 40.7934736702072, 'longitude': -73.9403164386749}",58,3.0,10029,indian
Pv51B3SzP4OqUbJncEeF1g,Masala Grill,501B Atlantic Ave,"{'latitude': 40.68568, 'longitude': -73.98116}",238,3.5,11217,indian
7eUoHxFCZKdYkl7ONixCKA,Nepalese Indian Restaurant,907 Seneca Ave,"{'latitude': 40.700617, 'longitude': -73.903777}",238,4.0,11385,indian
HGNqWrRYJNyhJSS8yia8HQ,Ruchi,120 Cedar St,"{'latitude': 40.709532, 'longitude': -74.012702}",387,3.5,10006,indian
4b43TOXpskBPZqQzbKkwDQ,Le Botaniste,127 Grand St,"{'latitude': 40.7204278, 'longitude': -74.0002028}",224,4.5,10013,indian
3rZwXDjkyDLAHNSdPUI5WA,Korai Kitchen,576 Summit Ave,"{'latitude': 40.733896, 'longitude': -74.059151}",318,5.0,07306,indian
ByJBXa3HwPqw8eSPfDObkg,Mint Heights,46 Henry St,"{'latitude': 40.699657772028765, 'longitude': -73.99217437260721}",91,4.5,11201,indian
SB4t6vWpxlVQAfCQ3oC1BQ,Curry Heights,151 Remsen St,"{'latitude': 40.693685, 'longitude': -73.992154}",288,3.5,11201,indian
O6UPwu3bb4cvucni_d5ocA,Bombay Masala Indian Dining,7205 3rd Ave,"{'latitude': 40.633334, 'longitude': -74.026852}",23,4.0,11209,indian
zSCp9pjEQ_M3LBuPRDo-Bg,Desi Grill,46 Wyckoff Ave,"{'latitude': 40.705618, 'longitude': -73.9218269}",340,4.0,11237,indian
ArRjkFlv7aIUfxNLvI1bwA,Roti Boti,2709 21st St,"{'latitude': 40.7718974, 'longitude': -73.9259744}",94,3.5,11102,indian
OChXqC_-AyL6lCflwaxxKQ,Indian King Biryani House,395 Hudson St Corner,"{'latitude': 40.7291207, 'longitude': -74.0077944}",2,5.0,10014,indian
7rTl_d-dqlK5dGG31ogSBg,Nanking,134-07 Rockaway Blvd,"{'latitude': 40.67484, 'longitude': -73.80398}",382,4.0,11420,indian
I04QBDZ28aCeGf_XepTo7Q,Palace of India Restaurant and Bar,913 Wyckoff Ave,"{'latitude': 40.697094338674596, 'longitude': -73.90637295250781}",27,4.0,11385,indian
6xCZHAr7yj_vWwRJalAEOg,Seed + Mill,409 W 15th St,"{'latitude': 40.7420723, 'longitude': -74.0056454}",276,4.5,10011,indian
ODpSYoZ8fkaX3UaDzBLhsg,Kamal Palace,623 Ridge Rd,"{'latitude': 40.798642, 'longitude': -74.126354}",254,4.0,07031,indian
CEEUDBFxvUPKGlA65qJ8JQ,Beatnic - Flatiron,60 W 22nd St,"{'latitude': 40.7418636, 'longitude': -73.9929947}",830,4.0,10010,indian
V3LxcyGfHInU_7F5dnOfVw,Nefista Vegan Kofteh,656 Anderson Ave,"{'latitude': 40.826537, 'longitude': -73.987058}",95,4.5,07010,indian
SExVenfR3ScUzIJHdUpxuw,Aman,3594 Jerome Ave,"{'latitude': 40.885147, 'longitude': -73.8794078}",38,4.5,10452,indian
RXGa5YeRxilvUQFmbFPopQ,The Last Stop,5977 Broadway,"{'latitude': 40.88976, 'longitude': -73.89854}",123,4.5,10471,indian
O5MN8tijDGzJS8uin9zQ2Q,Chef Of India,324 Central Ave,"{'latitude': 40.74595, 'longitude': -74.04902}",245,3.5,07307,indian
